manufacturer,name,category,subcategory,gwp_total,gwp_use_ratio,yearly_tec,lifetime,use_location,report_date,sources,sources_hash,gwp_error_ratio,gwp_manufacturing_ratio,weight,assembly_location,screen_size,server_type,hard_drive,memory,number_cpu,height,added_date,add_method,gwp_transport_ratio,,,,,,,,Annual Emission,Daily Emissions
Dell,XPS 15 9570,Workplace,Laptop,324,0.179,29.95,4,EU,18-Dec,https://i.dell.com/sites/csdocuments/CorpComm_Docs/en/carbon-footprint-xps-15-9570.pdf,ec4b7a497226abf99606aab0bf04da6a,0.1944,0.776,2.05,CN,15,,,,,,1/11/2020,Initial Parsing,,,,,,,,,81,0.221917808
Dell,XPS 17 9710,Workplace,Laptop,509,0.09,21.67,4,EU,21-Jun,https://www.delltechnologies.com/asset/en-us/products/laptops-and-2-in-1s/technical-support/xps-17-9710-pcf-datasheet.pdf,2065cb45d223a3f1ca48f76d826c9b46,0.224,0.858,2.53,China,17,,,,,,7/4/2022,Dell Auto Parser,0.049,0.003,,,,,,,127.25,0.348630137
Dell,XPS 9315 2-in-1,Workplace,Laptop,411,0.082,17.16,4,EU,22-Jun,https://www.delltechnologies.com/asset/en-us/products/laptops-and-2-in-1s/technical-support/dell-xps-9315-2-in-1-pcf-datasheet.pdf,82382a5629ec1ddc8eea425e527c0a2b,0.197,0.891,0.8728,China,13,,,,,,14-09-2022,Dell Auto Parser,0.024,0.003,,,,,,,102.75,0.281506849
Dell,XPS 9315,Workplace,Laptop,404,0.063,12.77,4,EU,22-Jun,https://www.delltechnologies.com/asset/en-us/products/laptops-and-2-in-1s/technical-support/dell-xps-9315-pcf-datasheet.pdf,fdee22e0d7f767b8e67e7eeb760e1e88,0.22,0.905,1.14,China,13,,,,,,14-09-2022,Dell Auto Parser,0.028,0.004,,,,,,,101,0.276712329
Dell,XPS 9320,Workplace,Laptop,380,0.082,16,4,EU,22-Jun,https://www.delltechnologies.com/asset/en-us/products/laptops-and-2-in-1s/technical-support/dell-xps-9320-pcf-datasheet.pdf,088c4cf428a584825894dcc35c098517,0.221,0.881,1.24,China,13,,,,,,14-09-2022,Dell Auto Parser,0.033,0.004,,,,,,,95,0.260273973
Dell,XPS 9720,Workplace,Laptop,524,0.12,30.95,4,EU,22-Apr,https://www.delltechnologies.com/asset/en-us/products/laptops-and-2-in-1s/technical-support/dell-xps-9720-pcf-datasheet.pdf,08332e72cda309077602f46e9ad3ae09,0.233,0.83,2.5,China,17,,,,,,14-09-2022,Dell Auto Parser,0.044,0.006,,,,,,,131,0.35890411
Fairphone,Fairphone 3,Workplace,Smartphone,39.5,0.212,,3,EU,20-Sep,https://www.fairphone.com/wp-content/uploads/2020/07/Fairphone_3_LCA.pdf,61369af86270a4be7969255873ae9c74,,0.815,,China,5.65,,64GB,4,,,24-05-2022,Manual,,,,,,,,,13.16666667,0.036073059
Fairphone,Fairphone 4,Workplace,Smartphone,49.9,0.248,,5,EU,22-May,https://www.fairphone.com/wp-content/uploads/2022/07/Fairphone-4-Life-Cycle-Assessment-22.pdf,611ee0851ca9f451f22f5348422e48ba,,0.737,,China,6.38,,128GB,6,,,24-05-2022,Manual,0.047,0.042,,,,,,,9.98,0.027342466
Google,Chromecast with Google TV (HD),Home,Multimedia,305,0.6,9,4,,22-Sep,https://www.gstatic.com/gumdrop/sustainability/chromecast-google-tv-hd-product-environmental-report.pdf,c792366435e18a91dd06630ac2676dc4,,0.37,,,,,,,,,19-10-2022,Google Auto Parser,0.02,0.01,,,,,,,76.25,0.20890411
Google,Chromecast with Google TV,Home,Multimedia,40,0.69,14,4,,20-Sep,https://www.gstatic.com/gumdrop/sustainability/chromecast-google-tv-product-environmental-report.pdf,22e7890dd0fd0df5ba9655d58b099467,,0.29,0.097,,,,,,,,19-10-2022,Google Auto Parser,0.01,0.01,,,,,,,10,0.02739726
Google,Chromecast,Home,Multimedia,40,0.85,21,4,,October 9 2018,https://www.gstatic.com/gumdrop/sustainability/chromecast-productenvironmentalreport.pdf,6215ac7026a6deb21c05c642a75c98a1,,0.13,0.04,,,,,,,,19-10-2022,Google Auto Parser,0.01,0.01,,,,,,,10,0.02739726
Google,Daydream View,Home,Multimedia,15.9,0.139,,4,,October 4 2017,https://www.gstatic.com/gumdrop/sustainability/googledaydreamview-productenvironmentalreport.pdf,bcd8f0e240ffb4e6a31e584a74347a1f,,0.547,0.301,,,,,,,,19-10-2022,Google Auto Parser,0.308,0.006,,,,,,,3.975,0.010890411
Google,Home Hub,Home,IoT,90,0.62,29,4,,October 9 2018,https://www.gstatic.com/gumdrop/sustainability/googlehomehub-productenvironmentalreport.pdf,76e19c16e9ba74be6bc9ecb8e8c001e2,,0.34,0.49,,,,,,,,19-10-2022,Google Auto Parser,0.03,0.01,,,,,,,22.5,0.061643836
Google,Home Mini,Home,IoT,61.7,0.6,,4,,October 4 2017,https://www.gstatic.com/gumdrop/sustainability/googlehomemini-productenvironmentalreport.pdf,ccc0eb2fe77361a4fc7f2b8bf2c2db53,,0.359,0.173,,,,,,,,19-10-2022,Google Auto Parser,0.04,0.001,,,,,,,15.425,0.042260274
Google,Home,Home,IoT,82.6,0.572,,4,,October 4 2016,https://www.gstatic.com/gumdrop/sustainability/googlehome-productenvironmentalreport.pdf,cfd0b09c072ec73b843233291dc1b5be,,0.34,0.477,,,,,,,,19-10-2022,Google Auto Parser,0.086,0.002,,,,,,,20.65,0.056575342
Google,Nest Audio,Home,IoT,65,0.39,16,4,,20-Oct,https://www.gstatic.com/gumdrop/sustainability/nest-audio-product-environmental-report.pdf,af16babeb0a9def932006f8467c6e1e6,,0.58,1.2,,,,,,,,19-10-2022,Google Auto Parser,0.02,0.01,,,,,,,16.25,0.044520548
Google,Nest Cam (indoor wired),Home,IoT,65,0.83,21,5,,21-Oct,https://www.gstatic.com/gumdrop/sustainability/nest-cam-indoor-wired-product-enviromental-report.pdf,f88a4b52e0785053de14d56e87e4273b,,0.15,,,,,,,,,19-10-2022,Google Auto Parser,0.01,0.01,,,,,,,13,0.035616438
Google,Nest Cam (outdoor or indoor battery),Home,IoT,35,0.05,1,5,,21-Aug,https://www.gstatic.com/gumdrop/sustainability/nest-cam-outdoor-indoor-battery-product-enviromental-report.pdf,d9f6556bfb405e24317cd7d56a2c9061,,0.88,,,,,,,,,19-10-2022,Google Auto Parser,0.05,0.02,,,,,,,7,0.019178082
Google,Nest Cam (outdoor or indoor wired option),Home,IoT,80,0.59,20,5,,21-Aug,https://www.gstatic.com/gumdrop/sustainability/nest-cam-outdoor-indoor-wired-product-enviromental-report.pdf,b98192d4a7b87495452f0651787bbe9f,,0.38,,,,,,,,,19-10-2022,Google Auto Parser,0.02,0.01,,,,,,,16,0.043835616
Google,Nest Cam IQ Outdoor,Home,IoT,115,0.56,,3,,,https://www.gstatic.com/gumdrop/sustainability/nestiqoutdoor-productenvironmenteeport.pdf,1f13ea0b0753a49fb618aeeb1ee964c0,,0.41,0.65,,,,,,,,19-10-2022,Google Auto Parser,0.02,0.01,,,,,,,38.33333333,0.105022831
Google,Nest Doorbell (battery),Home,IoT,20,0.04,1,5,,21-Aug,https://www.gstatic.com/gumdrop/sustainability/nest-doorbell-battery-product-enviromental-report.pdf,e19419a135db480424e372a934594353,,0.9,,,,,,,,,19-10-2022,Google Auto Parser,0.04,0.02,,,,,,,4,0.010958904
Google,Nest Doorbell (wired 2nd gen),Home,IoT,50,0.71,,5,,22-Oct,https://www.gstatic.com/gumdrop/sustainability/nest-doorbell-wired-2nd-gen-product-environmental-report.pdf,70baf5045f84b1123c49bc98a0cc3e96,,0.27,,,,,,,,,8/12/2022,Google Auto Parser,0.01,0.01,,,,,,,10,0.02739726
Google,Nest Doorbell (wired option),Home,IoT,25,0.24,,5,,21-Aug,https://www.gstatic.com/gumdrop/sustainability/nest-doorbell-wired-option-product-enviromental-report.pdf,d9e136ff5e6ad16d8ab46640e178dd5d,,0.71,,,,,,,,,19-10-2022,Google Auto Parser,0.04,0.01,,,,,,,5,0.01369863
Google,Nest Hello,Home,IoT,70,0.68,,3,,,https://www.gstatic.com/gumdrop/sustainability/nesthello-productenvironmentreport.pdf,4e973977c9a94720d2379513528bba7d,,0.3,0.207,,,,,,,,19-10-2022,Google Auto Parser,0.01,0.01,,,,,,,23.33333333,0.063926941
Google,Nest Hub (2nd generation),Home,IoT,100,0.65,33,4,,21-Mar,https://www.gstatic.com/gumdrop/sustainability/nest-hub-2nd-gen-product-enviromental-report.pdf,b381312e1f97ef860e58ffe7790e5817,,0.33,,,,,,,,,19-10-2022,Google Auto Parser,0.01,0.01,,,,,,,25,0.068493151
Google,Nest Hub Max,Home,IoT,160,0.65,46,4,,May 9 2019,https://www.gstatic.com/gumdrop/sustainability/nest-hub-max-product-environmental-report.pdf,678d031a889b4ef652efee65413444fb,,0.31,1.32,,,,,,,,19-10-2022,Google Auto Parser,0.03,0.01,,,,,,,40,0.109589041
Google,Nest Learning Thermostat,Home,IoT,30,0.15,,10,,,https://www.gstatic.com/gumdrop/sustainability/nestthermostat3rdgen-productenvironmentreport.pdf,c89d12d02754802ef05d8043c7a62f78,,0.82,0.243,,,,,,,,19-10-2022,Google Auto Parser,0.02,0.01,,,,,,,3,0.008219178
Google,Nest Mini (2nd gen),Home,IoT,40,0.65,13,4,,October 22 2019,https://www.gstatic.com/gumdrop/sustainability/nest-mini-2nd-gen-product-environmental-report.pdf,37876db8d5f1553a38f3b314f077177d,,0.28,0.181,,,,,,,,19-10-2022,Google Auto Parser,0.06,0.01,,,,,,,10,0.02739726
Google,Nest Protect (Battery),Home,IoT,15,0.1,,10,,,https://www.gstatic.com/gumdrop/sustainability/nestprotectbattery-productenvironmentreport.pdf,49fdd775da463add798a9264b724b70a,,0.88,0.348,,,,,,,,19-10-2022,Google Auto Parser,0.01,0.01,,,,,,,1.5,0.004109589
Google,Nest Protect (Wired),Home,IoT,45,0.64,,10,,,https://www.gstatic.com/gumdrop/sustainability/nestprotectwired-productenvironmentreport.pdf,0685464e87e7c027815d547d6cb744ed,,0.34,0.332,,,,,,,,19-10-2022,Google Auto Parser,0.01,0.01,,,,,,,4.5,0.012328767
Google,Nest Thermostat E - Europe,Home,IoT,30,0.22,,10,,,https://www.gstatic.com/gumdrop/sustainability/nestthermostateeurope-productenvironmentreport.pdf,0714bf666b61571e4cde817a9ef912d4,,0.74,0.594,,,,,,,,19-10-2022,Google Auto Parser,0.02,0.02,,,,,,,3,0.008219178
Google,Nest Thermostat E - North America,Home,IoT,15,0.23,,10,,,https://www.gstatic.com/gumdrop/sustainability/nestthermostatenorthamerica-productenvironmentreport.pdf,da9d0f126237c7943ecf21dbbe368548,,0.74,0.102,,,,,,,,19-10-2022,Google Auto Parser,0.02,0.01,,,,,,,1.5,0.004109589
Google,Nest Thermostat,Home,IoT,20,0.37,,10,,20-Oct,https://www.gstatic.com/gumdrop/sustainability/nest-thermostat-product-environmental-report.pdf,576ec266b2c575c1076f20ee85a37935,,0.59,0.098,,,,,,,,19-10-2022,Google Auto Parser,0.03,0.01,,,,,,,2,0.005479452
Google,Nest Wifi point,Home,Network,100,0.81,36,4,,November 14 2019,https://www.gstatic.com/gumdrop/sustainability/nest-wifi-point-product-environmental-report.pdf,49ee4f7166af4b979f7e2782c5c932c1,,0.16,0.38,,,,,,,,19-10-2022,Google Auto Parser,0.02,0.01,,,,,,,25,0.068493151
Google,Nest Wifi Pro,Home,Network,130,0.86,56,4,,22-Oct,https://www.gstatic.com/gumdrop/sustainability/nest-wifi-pro-product-environmental-report.pdf,f1f8a38285f7075d5cd1bd837629342b,,0.12,,,,,,,,,8/12/2022,Google Auto Parser,0.01,0.01,,,,,,,32.5,0.089041096
Google,Nest Wifi router,Home,Network,100,0.81,37,4,,November 14 2019,https://www.gstatic.com/gumdrop/sustainability/nest-wifi-router-product-environmental-report.pdf,a8b58ef7fe6538309636a64435cf6acb,,0.16,0.379,,,,,,,,19-10-2022,Google Auto Parser,0.02,0.01,,,,,,,25,0.068493151
Google,Pixel 2 XL,Workplace,Smartphone,71.5,0.228,,3,,October 4 2017,https://www.gstatic.com/gumdrop/sustainability/pixel2xl-productenvironmentalreport.pdf,40b30aa72f5794d234708a9d31408fc6,,0.721,0.175,,,,,,,,19-10-2022,Google Auto Parser,0.05,0.001,,,,,,,23.83333333,0.065296804
Google,Pixel 2,Workplace,Smartphone,66.4,0.183,,3,,October 4 2017,https://www.gstatic.com/gumdrop/sustainability/pixel2-productenvironmentalreport.pdf,8da256c85cc8f9daf80e19f7e78c9916,,0.753,0.143,,,,,,,,19-10-2022,Google Auto Parser,0.062,0.002,,,,,,,22.13333333,0.060639269
Google,Pixel 3 XL,Workplace,Smartphone,70,0.22,12,3,,October 9 2018,https://www.gstatic.com/gumdrop/sustainability/pixel3-xl-productenvironmentalreport.pdf,1dbda4b9b73ea35ba92cde5ecdaf592b,,0.71,0.184,,,,,,,,19-10-2022,Google Auto Parser,0.06,0.01,,,,,,,23.33333333,0.063926941
Google,Pixel 3,Workplace,Smartphone,65,0.21,11,3,,October 9 2018,https://www.gstatic.com/gumdrop/sustainability/pixel3-productenvironmentalreport.pdf,66bb385c6786738738082b2250a55ff5,,0.72,0.148,,,,,,,,19-10-2022,Google Auto Parser,0.06,0.01,,,,,,,21.66666667,0.059360731
Google,Pixel 3a XL,Workplace,Smartphone,50,0.22,7,3,,,https://www.gstatic.com/gumdrop/sustainability/pixel3axl-productenvironmentreport.pdf,1995462762901bffa0db0b2f1a30f04c,,0.71,0.166,,,,,,,,19-10-2022,Google Auto Parser,0.07,0.01,,,,,,,16.66666667,0.0456621
Google,Pixel 3a,Workplace,Smartphone,45,0.19,6,3,,,https://www.gstatic.com/gumdrop/sustainability/pixel3a-productenvironmentreport.pdf,3aae5c59efa004918fe82f7b56147b8d,,0.74,0.144,,,,,,,,19-10-2022,Google Auto Parser,0.06,0.01,,,,,,,15,0.04109589
Google,Pixel 4 XL,Workplace,Smartphone,80,0.12,7,3,,October 24 2019,https://www.gstatic.com/gumdrop/sustainability/pixel4xl-product-environmental-report.pdf,ff3104b2f5793526f480fa4c6da6a531,,0.82,0.193,,,,,,,,19-10-2022,Google Auto Parser,0.05,0.01,,,,,,,26.66666667,0.073059361
Google,Pixel 4,Workplace,Smartphone,75,0.1,6,3,,October 24 2019,https://www.gstatic.com/gumdrop/sustainability/pixel4-product-environmental-report.pdf,1242be3762766360eeb40c9216e6a045,,0.85,0.162,,,,,,,,19-10-2022,Google Auto Parser,0.04,0.01,,,,,,,25,0.068493151
Google,Pixel 4a (5G),Workplace,Smartphone,65,0.17,7,3,,20-Oct,https://www.gstatic.com/gumdrop/sustainability/pixel4a-5g-product-environmental-report.pdf,e17367395e088235b978ab8870792142,,0.76,0.171,,,,,,,,19-10-2022,Google Auto Parser,0.06,0.01,,,,,,,21.66666667,0.059360731
Google,Pixel 4a,Workplace,Smartphone,45,0.21,6,3,,20-Aug,https://www.gstatic.com/gumdrop/sustainability/pixel4a-product-environment-report.pdf,817e8be5d04a245f829a248a2576bd4b,,0.73,0.143,,,,,,,,19-10-2022,Google Auto Parser,0.05,0.01,,,,,,,15,0.04109589
Google,Pixel 5,Workplace,Smartphone,85,0.16,8,3,,20-Oct,https://www.gstatic.com/gumdrop/sustainability/pixel5-product-environmental-report.pdf,9d8807795c960b082b28a5e637e0c750,,0.79,0.151,,,,,,,,19-10-2022,Google Auto Parser,0.04,0.01,,,,,,,28.33333333,0.077625571
Google,Pixel 5a with 5G,Workplace,Smartphone,60,0.19,7,3,,21-Aug,https://www.gstatic.com/gumdrop/sustainability/pixel-5a-with-5g-product-environmental-report.pdf,68aa88ca46691dff038e600faffcde1c,,0.76,,,,,,,,,19-10-2022,Google Auto Parser,0.04,0.01,,,,,,,20,0.054794521
Google,Pixel 6 Pro,Workplace,Smartphone,95,0.13,8,3,,21-Oct,https://www.gstatic.com/gumdrop/sustainability/pixel-6-pro-product-environmental-report.pdf,1658148573b83d3e05721e5169f58a31,,0.82,,,,,,,,,19-10-2022,Google Auto Parser,0.04,0.01,,,,,,,31.66666667,0.086757991
Google,Pixel 6,Workplace,Smartphone,85,0.14,8,3,,21-Oct,https://www.gstatic.com/gumdrop/sustainability/pixel-6-product-environmental-report.pdf,a0b0cda7329d170c2f28144bba32d431,,0.81,,,,,,,,,19-10-2022,Google Auto Parser,0.04,0.01,,,,,,,28.33333333,0.077625571
Google,Pixel 6a,Workplace,Smartphone,65,0.15,7,3,,22-Jul,https://www.gstatic.com/gumdrop/sustainability/pixel-6a-product-enviromental-report.pdf,64e5652b5c582d13f718b2190b758831,,0.81,,,,,,,,,19-10-2022,Google Auto Parser,0.03,0.01,,,,,,,21.66666667,0.059360731
Google,Pixel 7 Pro,Workplace,Smartphone,85,0.12,8,3,,22-Oct,https://www.gstatic.com/gumdrop/sustainability/pixel-7-pro-product-environmental-report.pdf,2cb6c1cc991a452d74c5b780a8991755,,0.84,,,,,,,,,19-10-2022,Google Auto Parser,0.03,0.01,,,,,,,28.33333333,0.077625571
Google,Pixel 7,Workplace,Smartphone,70,0.12,6,3,,22-Oct,https://www.gstatic.com/gumdrop/sustainability/pixel-7-product-environmental-report.pdf,1745adab0593a5e98815f086b9162048,,0.84,,,,,,,,,19-10-2022,Google Auto Parser,0.03,0.01,,,,,,,23.33333333,0.063926941
Google,Pixel Slate,Workplace,Tablet,135,0.32,27,3,,October 9 2018,https://www.gstatic.com/gumdrop/sustainability/pixelslate-productenvironmentreport.pdf,06f4281831d60d0c6529457e1f11a7dc,,0.6,0.731,,,,,,,,19-10-2022,Google Auto Parser,0.07,0.01,,,,,,,45,0.123287671
Google,Pixel Watch,Workplace,Smartphone,25,0.12,2,3,,22-Oct,https://www.gstatic.com/gumdrop/sustainability/google-pixel-watch-product-environmental-report.pdf,bc894a04fbd4203ddbcb161caf3536fc,,0.78,,,,,,,,,19-10-2022,Google Auto Parser,0.09,0.01,,,,,,,8.333333333,0.02283105
Google,Pixelbook Go,Workplace,Laptop,195,0.13,13,,,October 27 2019,https://www.gstatic.com/gumdrop/sustainability/pixelbookgo-productenvironmentreport.pdf,4e12e2c80262f2a2ebebb8ca21a77d20,,0.82,1.056,,,,,,,,19-10-2022,Google Auto Parser,0.04,0.01,,,,,,,#DIV/0!,#DIV/0!
Google,Pixelbook,Workplace,Laptop,200.6,0.37,,4,,October 4 2017,https://www.gstatic.com/gumdrop/sustainability/pixelbook-productenvironmentalreport.pdf,009ad3684267871c038bcafbfb7b4699,,0.522,1.1,,,,,,,,19-10-2022,Google Auto Parser,0.107,0.001,,,,,,,50.15,0.13739726
Google,Stadia Controller,Home,Gaming,20,0.11,1,4,,November 19 2019,https://www.gstatic.com/gumdrop/sustainability/stadia-controller-product-environmental-report.pdf,9f5644cb6fbea0d98249bbec552adfca,,0.84,0.268,,,,,,,,19-10-2022,Google Auto Parser,0.02,0.03,,,,,,,5,0.01369863
Google,Wifi,Home,Network,90,0.74,31,4,,20-Oct,https://www.gstatic.com/gumdrop/sustainability/google-wifi-2020-product-environmental-report.pdf,f895776846cddaaeb25da558adce7dc6,,0.24,0.34,,,,,,,,19-10-2022,Google Auto Parser,0.01,0.01,,,,,,,22.5,0.061643836
HP,11 inch Tablet PC,Workplace,Laptop,182,0.21,17.86,4,North America,6/2/2022,https://h20195.www2.hp.com/v2/getpdf.aspx/c07981615.pdf,f22c36618df0bba80b36c3fe8dd03325,,0.73,0.858,China,11,,,,,,9/4/2022,HP Auto Parser,0.05,0.01,,,,,,,45.5,0.124657534
HP,14 inch 4G LTE Laptop PC,Workplace,Laptop,197,0.14,12.48,4,North America,6/2/2022,https://h20195.www2.hp.com/v2/getpdf.aspx/c07779859.pdf,91bbca2e6ba7262aacfae5d01b1ebd69,,0.81,1.4,China,14,,,,,,9/4/2022,HP Auto Parser,0.05,0,,,,,,,49.25,0.134931507
HP,14s Laptop PC ENERGY STAR,Workplace,Laptop,211,0.2,19.93,4,North America,12/3/2022,https://h20195.www2.hp.com/v2/getpdf.aspx/c08166227.pdf,93f4e82ac2655fa3a4ec1438f3293579,,0.75,1.6,China,14,,,,,,9/4/2022,HP Auto Parser,0.05,0,,,,,,,52.75,0.144520548
HP,15 Laptop PC ENERGY STAR,Workplace,Laptop,231,0.18,19.76,4,North America,10/2/2022,https://h20195.www2.hp.com/v2/getpdf.aspx/c08168057.pdf,5f4c85d200f9f90eae72c9905bf4cc53,,0.76,2.1,China,15.6,,,,,,9/4/2022,HP Auto Parser,0.06,0,,,,,,,57.75,0.158219178
HP,15 Laptop PC,Workplace,Laptop,228,0.17,18.54,4,North America,12/3/2022,https://h20195.www2.hp.com/v2/getpdf.aspx/c08166228.pdf,97347947e1c38b56c40419016341b350,,0.77,2.1,China,15.6,,,,,,9/4/2022,HP Auto Parser,0.06,0,,,,,,,57,0.156164384
HP,17 Laptop PC,Workplace,Laptop,310,,23.24,4,Worldwide,1/4/2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c07525190.pdf,cb89d9bf302ebeef82e4a181cf433ca3,0.1935,,2.48,China,17.3,,,,,,9/4/2022,HP Auto Parser,,,,,,,,,77.5,0.212328767
HP,250 G9 Notebook PC,Workplace,Laptop,194,0.19,17.06,4,North America,16-03-2022,https://h20195.www2.hp.com/v2/getpdf.aspx/c08173101.pdf,8ead2975cd471b51b340159c05b6fc5c,,0.73,2.2,China,15.6,,,,,,9/4/2022,HP Auto Parser,0.08,0,,,,,,,48.5,0.132876712
HP,255 G9 Notebook PC,Workplace,Laptop,230,0.18,18.81,4,North America,16-03-2022,https://h20195.www2.hp.com/v2/getpdf.aspx/c08173120.pdf,ccd73299b96aba70679ec3c5b8af4684,,0.75,2.2,China,15.6,,,,,,9/4/2022,HP Auto Parser,0.07,0,,,,,,,57.5,0.157534247
HP,256 G9 Notebook PC,Workplace,Laptop,194,0.19,17.06,4,North America,12/3/2022,https://h20195.www2.hp.com/v2/getpdf.aspx/c08170274.pdf,3d25eb01b138c3fd304baeb2382c5440,,0.73,2.2,China,15.6,,,,,,9/4/2022,HP Auto Parser,0.08,0,,,,,,,48.5,0.132876712
HP,470 G8 Notebook PC,Workplace,Laptop,360,,16.84,4,Worldwide,13-04-2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c07525174.pdf,f722e12f1cb645ce6edb1060610cb0fd,0.1667,,2.49,China,17.3,,,,,,9/4/2022,HP Auto Parser,,,,,,,,,90,0.246575342
HP,Chromebook 11a,Workplace,Laptop,174,0.17,15.08,4,North America,6/2/2022,https://h20195.www2.hp.com/v2/getpdf.aspx/c07887773.pdf,1b3349375fa826f31cd07a2d40d6f9d7,,0.76,1.3,China,11,,,,,,9/4/2022,HP Auto Parser,0.06,0.01,,,,,,,43.5,0.119178082
HP,Chromebook 14a,Workplace,Laptop,310,,15.59,4,Worldwide,16-04-2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c07525182.pdf,c12aa22271131ab522cbbfca0e9c71ff,0.1935,,1.61,China,14,,,,,,9/4/2022,HP Auto Parser,,,,,,,,,77.5,0.212328767
HP,Chromebook 14b,Workplace,Laptop,184,0.15,13.19,4,North America,6/2/2022,https://h20195.www2.hp.com/v2/getpdf.aspx/c07645376.pdf,15429053d70d5d4848e2a499db95e155,,0.79,1.7,China,14,,,,,,9/4/2022,HP Auto Parser,0.06,0,,,,,,,46,0.126027397
HP,Chromebook Enterprise 11 G9 EE,Workplace,Laptop,295,,11.31,4,Worldwide,22-03-2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c07525164.pdf,9c12bbf798a5b974fed50d16d5292ed5,0.1864,,1.45,China,11.6,,,,,,9/4/2022,HP Auto Parser,,,,,,,,,73.75,0.202054795
HP,Chromebook Enterprise 14 G7,Workplace,Laptop,305,,13.36,4,Worldwide,22-03-2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c07525166.pdf,67aee12ddc537c1d182eac1e9196fc63,0.1967,,1.72,China,14,,,,,,9/4/2022,HP Auto Parser,,,,,,,,,76.25,0.20890411
HP,Chromebook Enterprise x360 11 G4 EE,Workplace,Laptop,300,,12.1,4,Worldwide,22-03-2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c07525168.pdf,65564aa65e8a92cfbd90756984d1b76b,0.2,,1.722,China,11.6,,,,,,9/4/2022,HP Auto Parser,,,,,,,,,75,0.205479452
HP,Chromebook x2 11,Workplace,Laptop,174,0.17,14.08,4,North America,6/2/2022,https://h20195.www2.hp.com/v2/getpdf.aspx/c07856928.pdf,06d83bcc74c2a93fa12885ed428716b2,,0.76,1.2,China,11,,,,,,9/4/2022,HP Auto Parser,0.06,0.01,,,,,,,43.5,0.119178082
HP,Chromebook x360 14a,Workplace,Laptop,315,,15.74,4,Worldwide,16-06-2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c07645378.pdf,f9431546cf44862b4b228260df9bd501,0.1905,,1.66,China,14,,,,,,9/4/2022,HP Auto Parser,,,,,,,,,78.75,0.215753425
HP,Chromebook x360 14b,Workplace,Laptop,315,,15.16,4,Worldwide,13-04-2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c07525176.pdf,fecf020e7b4333540839a6812ee7fd3c,0.1905,,1.81,China,14,,,,,,9/4/2022,HP Auto Parser,,,,,,,,,78.75,0.215753425
HP,Chromebook x360 14c Notebook PC,Workplace,Laptop,315,,13.34,4,Worldwide,13-04-2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c07525184.pdf,eb42cdd884cffe9178f4ae2d989277c0,0.1905,,1.82,China,14,,,,,,9/4/2022,HP Auto Parser,,,,,,,,,78.75,0.215753425
HP,E14 G4 Portable Monitor,Workplace,Monitor,480,,12.45,5,Worldwide,29-09-2020,https://h20195.www2.hp.com/v2/getpdf.aspx/c07524886.pdf,d8fd0f401c12f0d8f5d823a6248405b9,0.2292,,0.6,China,14,,,,,,9/4/2022,HP Auto Parser,,,,,,,,,96,0.263013699
HP,E22 G4 FHD monitor,Workplace,Monitor,555,,31.9,5,Worldwide,31-07-2020,https://h20195.www2.hp.com/v2/getpdf.aspx/c07524892.pdf,40972830d05500dfdb477cab093f9d94,0.2162,,5.79,China,21.5,,,,,,9/4/2022,HP Auto Parser,,,,,,,,,111,0.304109589
HP,E22 G4,Workplace,Monitor,555,,31.9,5,Worldwide,29-09-2020,https://h20195.www2.hp.com/v2/getpdf.aspx/c07524885.pdf,84f256e187e10db34e23b78e11045e39,0.2162,,5.79,China,21.5,,,,,,9/4/2022,HP Auto Parser,,,,,,,,,111,0.304109589
HP,E23 G4 FHD Monitor,Workplace,Monitor,570,,40.23,5,Worldwide,5/9/2020,https://h20195.www2.hp.com/v2/getpdf.aspx/c07524893.pdf,b80f47e336c358d3096cf1108f7fdbf0,0.2193,,5.8,China,23,,,,,,9/4/2022,HP Auto Parser,,,,,,,,,114,0.312328767
HP,E230t 23 inch Display,Workplace,Monitor,260,0.59,57.52,5,North America,16-06-2021,https://h20195.www2.hp.com/v2/getpdf.aspx/c08060116.pdf,8badd65e8603687b0d5defea0fa64dd4,,0.39,5.4,China,23,,,,,,9/4/2022,HP Auto Parser,0.01,0.01,,,,,,,52,0.142465753
HP,E24 G4 FHD Monitor,Workplace,Monitor,565,,36.83,5,Worldwide,19-11-2020,https://h20195.www2.hp.com/v2/getpdf.aspx/c07524845.pdf,1b0aae1c0c2bdcd984ba4de88aeb66f6,0.2124,,5.98,China,23.8,,,,,,9/4/2022,HP Auto Parser,,,,,,,,,113,0.309589041
HP,E24 G4 HO DUAL,Workplace,Monitor,545,,36.83,5,Worldwide,9/10/2020,https://h20195.www2.hp.com/v2/getpdf.aspx/c07524847.pdf,af492ea0db31930063399756a4409a93,0.2202,,3.64,China,23.8,,,,,,9/4/2022,HP Auto Parser,,,,,,,,,109,0.298630137
